id,objectType,actor,verb,postedTime,generator,provider,link,body,object,favoritesCount,twitter_entities,twitter_filter_level,retweetCount,info,location,inReplyTo
"tag:search.twitter.com,2005:646710666485567488",activity,object,post,2015-09-23T15:40:12.000Z,object,object,http://twitter.com/CASmallBiz/statuses/646710666485567488,"Buckle up, Volkswagen: Class-action lawsuits likely coming http://t.co/RiSKCIhYdc #SanJose",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710676010897408",activity,object,post,2015-09-23T15:40:15.000Z,object,object,http://twitter.com/thegooglecar/statuses/646710676010897408,Car emissions rigging may have added to dirty air death toll http://t.co/pd6Rnpklkl #Environment,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710675713032192",activity,object,post,2015-09-23T15:40:15.000Z,object,object,http://twitter.com/JenniferFoote2/statuses/646710675713032192,"11 million cars worldwide have emissions 'defeat device,' Volkswagen says http://t.co/RLAWfv9qIB",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710680502996992",activity,object,post,2015-09-23T15:40:16.000Z,object,object,http://twitter.com/yskOklahomaCity/statuses/646710680502996992,Volkswagen CEO to step down http://t.co/9Ya1YnpZgz,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710687012552704",activity,object,post,2015-09-23T15:40:17.000Z,object,object,http://twitter.com/rcrocker/statuses/646710687012552704,#Volkswagen chief Martin Winterkorn resigns: http://t.co/c3yAkaziFH My @HoustonChron colleague @mdsmithnews is seeking local VW drivers.,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710684076519425",activity,object,post,2015-09-23T15:40:17.000Z,object,object,http://twitter.com/DrChuckLubbers/statuses/646710684076519425,@dpompper The VW CEO finally did the right thing.,object,0,object,low,0,-,-,object
"tag:search.twitter.com,2005:646710680310153216",activity,object,post,2015-09-23T15:40:16.000Z,object,object,http://twitter.com/brian_byrne5/statuses/646710680310153216,"http://t.co/w00cYZa6kT

Probably shouldn't let the ""Jackass"" guy from Happy Gilmore run your company, Volkswagen",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710683359313920",activity,object,post,2015-09-23T15:40:16.000Z,object,object,http://twitter.com/ZoliErdos/statuses/646710683359313920,The Uncontrolled Implosion at VW https://t.co/WzYEGoPiQF via @Irregulars &lt;&lt; It will take more than a little #fahrvergnügen to recover,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710687297880064",activity,object,post,2015-09-23T15:40:17.000Z,object,object,http://twitter.com/0pril/statuses/646710687297880064,Photo: The Unassuming Engineer Who Exposed Volkswagen - 52: http://t.co/57sxTdbG5w http://t.co/NLvH9DzgBx,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710688199520257",activity,object,post,2015-09-23T15:40:18.000Z,object,object,http://twitter.com/yskOklahomaCity/statuses/646710688199520257,Volkswagen CEO to step down http://t.co/hPXLu6OAhe,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710695329792000",activity,object,share,2015-09-23T15:40:19.000Z,object,object,http://twitter.com/RisaWechsler/statuses/646710695329792000,"RT @zeynep: If cars cheat, what else? Voting machines? My NYT piece on the internet of cheating things. http://t.co/g5xRtd2d4H http://t.co/…",object,0,object,low,183,-,-,-
"tag:search.twitter.com,2005:646710699436064768",activity,object,post,2015-09-23T15:40:20.000Z,object,object,http://twitter.com/mhundhammer/statuses/646710699436064768,"Wait, but why?

@VW Says 11 Million Cars Worldwide Are Affected in Diesel Deception. #TDI #NotCleanDiesel http://t.co/sd9EeNDMyu #CSR",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710706407014400",activity,object,share,2015-09-23T15:40:22.000Z,object,object,http://twitter.com/rpnolet/statuses/646710706407014400,RT @Patbagley: Don't like gov't regulation? Hope you enjoy your free-market $750 pill while driving a VW on your way to buy listeria-tainte…,object,0,object,low,163,-,-,-
"tag:search.twitter.com,2005:646710706423906305",activity,object,post,2015-09-23T15:40:22.000Z,object,object,http://twitter.com/KLTV7/statuses/646710706423906305,Volkswagen CEO Martin Winterkorn stepped down Wednesday amid a scandal: http://t.co/jJEKmHoBoF,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710707862409216",activity,object,share,2015-09-23T15:40:22.000Z,object,object,http://twitter.com/BandarRAlraihan/statuses/646710707862409216,"RT @BBCBreaking: #Volkswagen ""needs a fresh start"" says company as CEO Martin Winterkorn quits over emissions scandal http://t.co/Dhk2RWyZGl",object,0,object,low,146,-,-,-
"tag:search.twitter.com,2005:646710709330550784",activity,object,post,2015-09-23T15:40:23.000Z,object,object,http://twitter.com/androworldnews/statuses/646710709330550784,VW recall scandal is a wake-up call for executives http://t.co/qgRCJZeYdj #cnbc #topnews,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710710739664899",activity,object,post,2015-09-23T15:40:23.000Z,object,object,http://twitter.com/WNEMTV5news/statuses/646710710739664899,Breaking News... http://t.co/AJBQgL2B1c,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710616997007360",activity,object,post,2015-09-23T15:40:01.000Z,object,object,http://twitter.com/69News/statuses/646710616997007360,#Volkswagen CEO quits over emissions cheating scandal. http://t.co/cJXmRHg38d,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710619664547840",activity,object,post,2015-09-23T15:40:01.000Z,object,object,http://twitter.com/cwage/statuses/646710619664547840,"can we maybe reserve the word ""evil"" for now. maybe just go with ""bad"" http://t.co/jfsJctSD5D",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710622533496832",activity,object,share,2015-09-23T15:40:02.000Z,object,object,http://twitter.com/MiketheGoalie/statuses/646710622533496832,RT @jswatz: The really shocking thing about the VW emissions-cheating scandal is how many car companies have been caught cheating http://t.…,object,0,object,low,9,-,-,-
"tag:search.twitter.com,2005:646710620373409792",activity,object,post,2015-09-23T15:40:01.000Z,object,object,http://twitter.com/mercenaryjack/statuses/646710620373409792,Think you're having a bad week? Qatar's Sovereign Wealth Fund may have lost $4.6 billion in 2 days (VW and Glencore) http://t.co/Q4taNpvkzN,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710625918451713",activity,object,post,2015-09-23T15:40:03.000Z,object,object,http://twitter.com/GSPMgwu/statuses/646710625918451713,New from @HonMarkKennedy: EPA 'Slug Bug' of VW Highlights Need for Crisis Prevention http://t.co/AIoFrCmSUI via @HuffPostBiz,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710622965657600",activity,object,share,2015-09-23T15:40:02.000Z,object,object,http://twitter.com/securitytrends/statuses/646710622965657600,"RT @rameshsrivats: Volkswagen CEO Martin Winterkorn resigns. 
Now a new CEO will come up with a new mission statement, and of course, a new…",object,0,object,low,27,-,-,-
"tag:search.twitter.com,2005:646710634143330305",activity,object,share,2015-09-23T15:40:05.000Z,object,object,http://twitter.com/inklake/statuses/646710634143330305,"RT @BBCWorld: The defeat device, the screw up &amp; the resignation - we explain the #Volkswagen diesel scandal http://t.co/m4LWpBzT5L http://t…",object,0,object,low,6,-,-,-
"tag:search.twitter.com,2005:646710634705498112",activity,object,post,2015-09-23T15:40:05.000Z,object,object,http://twitter.com/DCDanKing/statuses/646710634705498112,@VW @WilBLawson Good for you!  Run away from this horridly inept company filled with cheaters and liars.,object,0,object,low,0,-,-,object
"tag:search.twitter.com,2005:646710636840357888",activity,object,share,2015-09-23T15:40:05.000Z,object,object,http://twitter.com/tony_ganzer/statuses/646710636840357888,"RT @BBCWorld: The defeat device, the screw up &amp; the resignation - we explain the #Volkswagen diesel scandal http://t.co/m4LWpBzT5L http://t…",object,0,object,low,7,-,-,-
"tag:search.twitter.com,2005:646710653000900608",activity,object,post,2015-09-23T15:40:09.000Z,object,object,http://twitter.com/CNBCTopStories/statuses/646710653000900608,VW recall scandal is a wake-up call for executives http://t.co/k9a9CukfEx,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710648227807232",activity,object,post,2015-09-23T15:40:08.000Z,object,object,http://twitter.com/RochesterPatch/statuses/646710648227807232,BREAKING: Volkswagen CEO Resigning After Cheating Scandal http://t.co/rofzXi7RBr,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710649322471424",activity,object,post,2015-09-23T15:40:08.000Z,object,object,http://twitter.com/downtownsjnews/statuses/646710649322471424,"Buckle up, Volkswagen: Class-action lawsuits likely coming: To say that German auto manufacturer Volkswagen has had… http://t.co/oVdMwaOtTa",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710653999300609",activity,object,post,2015-09-23T15:40:09.000Z,object,object,http://twitter.com/RoelVerrycken/statuses/646710653999300609,"Inside The Most Awkward Volkswagen Party In The World
http://t.co/04hDrZZQ9H",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710654678769664",activity,object,post,2015-09-23T15:40:10.000Z,object,object,http://twitter.com/brianwaustin/statuses/646710654678769664,How it happened - Software worth billions… http://t.co/BPQCOpvTHE #VW,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710656524128257",activity,object,post,2015-09-23T15:40:10.000Z,object,object,http://twitter.com/SJCSmallBiz/statuses/646710656524128257,"Buckle up, Volkswagen: Class-action lawsuits likely coming http://t.co/RrU6zm103J",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646710664195665921",activity,object,post,2015-09-23T15:40:12.000Z,object,object,http://twitter.com/markermajik/statuses/646710664195665921,Volkswagen CEO quits over emissions cheating scandal September 23 - CNNMoney http://t.co/p9159xgMuU,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711099933519872",activity,object,post,2015-09-23T15:41:56.000Z,object,object,http://twitter.com/Automotive_News/statuses/646711099933519872,".@VW: ""The Executive Committee recognizes not only the economic damage caused, but also the loss of trust among many customers worldwide.""",object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711109257293824",activity,object,share,2015-09-23T15:41:58.000Z,object,object,http://twitter.com/AprilStearns/statuses/646711109257293824,RT @johntmarohn: Recent VW and peanut-factory scandals should tell us even more the need for gov't oversight in the food and auto industrie…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711108473126912",activity,object,share,2015-09-23T15:41:58.000Z,object,object,http://twitter.com/ohiomail/statuses/646711108473126912,"RT @SteegVan: Volkswagen chief executive Martin Winterkorn resigns! Put Corp. Lawyers that advised him, cheaper 2 hide, in Jail! http://t.c…",object,0,object,low,2,-,-,-
"tag:search.twitter.com,2005:646711113875374080",activity,object,post,2015-09-23T15:41:59.000Z,object,object,http://twitter.com/viola86allen/statuses/646711113875374080,Volkswagen's CEO is now OUT and shares are churning http://t.co/aSMpwoB1hv,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711112856141825",activity,object,post,2015-09-23T15:41:59.000Z,object,object,http://twitter.com/viola86allen/statuses/646711112856141825,VW CEO is out http://t.co/bxj5UxxTQk,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711114244472834",activity,object,post,2015-09-23T15:41:59.000Z,object,object,http://twitter.com/MonicaAmarelo/statuses/646711114244472834,Volkswagen CEO Martin Winterkorn 'stunned that misconduct on such a scale was possible.'  http://t.co/NyaOwZmPxz via @usatoday,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711036104409089",activity,object,post,2015-09-23T15:41:40.000Z,object,object,http://twitter.com/Brock_Millions/statuses/646711036104409089,Volkswagen CEO quits over emissions cheating scandal: Volkswagen chief executive Martin Winterkorn resigned Wednesday as a growing sc...,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711032736428033",activity,object,post,2015-09-23T15:41:40.000Z,object,object,http://twitter.com/BrucePena/statuses/646711032736428033,Volkswagen CEO quits over emissions cheating scandal http://t.co/vz8ePCQd4u,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711031008395264",activity,object,post,2015-09-23T15:41:39.000Z,object,object,http://twitter.com/MaxQRichards/statuses/646711031008395264,Volkswagen CEO quits over emissions cheating scandal http://t.co/44dF0eei5M,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711035752091649",activity,object,post,2015-09-23T15:41:40.000Z,object,object,http://twitter.com/VictorGodinez/statuses/646711035752091649,BREAKING: Martin Shkreli named new CEO of Volkswagen,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711038524719104",activity,object,share,2015-09-23T15:41:41.000Z,object,object,http://twitter.com/Kelsey_Mays/statuses/646711038524719104,RT @carsdotcom: #EPA: #VW Fix Could Take Up to a Year http://t.co/Np0gZmQiNg #Diesel,object,0,object,low,5,-,-,-
"tag:search.twitter.com,2005:646711036159094784",activity,object,share,2015-09-23T15:41:40.000Z,object,object,http://twitter.com/AlexJamesFitz/statuses/646711036159094784,RT @zpower: VW = insular company. it’s like the michigan football of automakers: only members of piech/porsche families or those they bless…,object,0,object,low,1,-,-,-
"tag:search.twitter.com,2005:646711047437479936",activity,object,post,2015-09-23T15:41:43.000Z,object,object,http://twitter.com/financial_team/statuses/646711047437479936,Volkswagen faces 34 federal lawsuits in emission scandal: Volkswagen already faces a raft of 34 federal lawsui... http://t.co/ZQkvHgMeGv,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711050029559808",activity,object,post,2015-09-23T15:41:44.000Z,object,object,http://twitter.com/financial_team/statuses/646711050029559808,Europe's carmakers: We don't have the 'Volkswagen problem': European carmakers are racing to assure their cust... http://t.co/qdyqDvfYE2,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711053263368192",activity,object,share,2015-09-23T15:41:45.000Z,object,object,http://twitter.com/KimCungTV/statuses/646711053263368192,RT @CNN: #Volkswagen CEO quits over emissions cheating scandal http://t.co/GQJU9oAhHP @CNNMoney http://t.co/JWzwE43ESf,object,0,object,low,9,-,-,-
"tag:search.twitter.com,2005:646711052747542528",activity,object,post,2015-09-23T15:41:44.000Z,object,object,http://twitter.com/jordan_cox/statuses/646711052747542528,Fascinating story. I test-drove a @VW a few weeks ago. Terrible situation for the company. https://t.co/UT3D0SNM9a,object,0,object,low,0,-,-,-
"tag:search.twitter.com,2005:646711057927524352",activity,object,share,2015-09-23T15:41:46.000Z,object,object,http://twitter.com/Salticidae/statuses/646711057927524352,RT @felixsalmon: This is deeply depressing while also helping to explain the otherwise inexplicable behavior of VW https://t.co/YaPV6N5POr,object,0,object,low,6,-,-,-
"tag:search.twitter.com,2005:646711060930674688",activity,object,share,2015-09-23T15:41:46.000Z,object,object,http://twitter.com/JonathnJT/statuses/646711060930674688,RT @ForbesTech: Volkswagen AG's CEO has stepped down amid the company's emissions software scandal: http://t.co/4dRcUeZN4A http://t.co/TSMX…,object,0,object,low,6,-,-,-
